,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
73,1210030002,1982,1210030,12,1,51,1982,422,1415.0,2,3,0.6,2.0,,,,16.0,12.5,97.79,3.2,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.6,#,1.5,#,3.0,#,27.0,,,,
74,1210030003,1982,1210030,12,1,51,1982,511,810.0,2,3,0.5,2.0,,,,21.0,17.0,74.87,2.9,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.9,#,0.9,#,1.9,#,15.0,#,3300.0,,
75,1210030004,1982,1210030,12,1,51,1982,511,1340.0,2,3,0.5,2.0,,,,28.0,19.5,74.87,2.9,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.9,#,1.4,#,2.4,#,14.0,,,,
76,1210030005,1982,1210030,12,1,51,1982,608,815.0,2,3,0.5,2.0,,,,23.0,20.0,56.17,2.65,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.4,#,2.6,#,2.7,#,20.0,#,2400.0,,
77,1210030006,1982,1210030,12,1,51,1982,608,1350.0,2,3,0.5,2.0,,,,32.0,23.5,56.17,2.65,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.8,#,3.4,#,3.4,#,21.0,,,,
78,1210030007,1982,1210030,12,1,51,1982,706,815.0,2,3,0.4,4.0,,,,23.0,22.0,41.04,2.4,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.6,#,1.2,#,2.7,#,15.0,#,1300.0,,
79,1210030008,1982,1210030,12,1,51,1982,706,1430.0,2,3,0.4,4.0,,,,25.7,23.7,43.97,2.45,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.5,#,2.7,#,3.4,#,16.0,,,,
80,1210030009,1982,1210030,12,1,51,1982,817,930.0,2,3,0.7,4.0,,,,30.5,21.5,162.9,3.8,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.4,#,1.1,#,3.9,#,36.0,#,13000.0,,
81,1210030010,1982,1210030,12,1,51,1982,817,1430.0,2,3,0.7,4.0,,,,27.0,22.5,167.57,3.85,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.3,#,1.4,#,4.2,#,46.0,,,,
82,1210030011,1982,1210030,12,1,51,1982,907,820.0,2,3,0.7,4.0,,,,19.5,22.5,123.83,3.5,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.6,#,0.9,#,2.7,#,17.0,#,7000.0,,
83,1210030012,1982,1210030,12,1,51,1982,907,1420.0,2,3,0.7,4.0,,,,28.5,24.0,126.88,3.53,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.6,#,0.8,#,2.6,#,17.0,,,,
84,1210030013,1982,1210030,12,1,51,1982,1012,815.0,2,3,0.7,2.0,,,,19.6,16.5,173.5,3.5,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.4,#,1.0,#,4.7,#,33.0,#,4900.0,,
85,1210030014,1982,1210030,12,1,51,1982,1012,1400.0,2,3,0.7,2.0,,,,26.5,16.9,173.5,3.5,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.4,#,1.6,#,2.6,#,22.0,,,,
86,1210030015,1982,1210030,12,1,51,1982,1109,820.0,2,3,0.6,4.0,,,,16.0,14.5,92.72,3.1,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.1,#,1.9,#,3.7,#,61.0,#,22000.0,,
87,1210030016,1982,1210030,12,1,51,1982,1109,1420.0,2,3,0.6,4.0,,,,16.6,15.2,92.72,3.1,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.1,#,1.0,#,2.8,#,10.0,,,,
88,1210030017,1982,1210030,12,1,51,1982,1207,840.0,2,3,0.6,2.0,,,,3.5,5.0,82.52,3.0,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.7,#,6.0,#,62.0,#,7000.0,,
89,1210030018,1982,1210030,12,1,51,1982,1207,1350.0,2,3,0.5,2.0,,,,10.0,6.0,72.14,2.9,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.0,#,4.2,#,30.0,,,,
90,1210030019,1982,1210030,12,1,51,1983,105,810.0,2,3,0.3,4.0,,,,0.5,4.3,52.81,1.5,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.6,#,2.7,#,6.0,#,330.0,,
91,1210030020,1982,1210030,12,1,51,1983,105,1350.0,2,3,0.3,4.0,,,,8.7,4.7,56.17,1.55,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.0,#,2.7,#,7.0,,,,
92,1210030021,1982,1210030,12,1,51,1983,201,830.0,2,3,0.3,4.0,,,,2.0,4.0,49.56,1.55,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,2.2,#,3.6,#,11.0,#,790.0,,
93,1210030022,1982,1210030,12,1,51,1983,201,1340.0,2,3,0.3,4.0,,,,8.5,4.5,54.81,1.6,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,1.9,#,2.8,#,9.0,,,,
94,1210030023,1982,1210030,12,1,51,1983,303,830.0,2,3,0.2,2.0,,,,5.5,7.0,43.37,1.45,,,1200151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.8,#,2.4,#,4.4,#,10.0,#,4900.0,,
95,1210030024,1982,1210030,12,1,51,1983,303,1430.0,2,3,0.2,2.0,,,,16.0,10.0,43.37,1.45,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,2.1,#,5.5,#,16.0,,,,
96,1210040001,1982,1210040,12,1,52,1982,422,910.0,2,1,0.4,9.0,,,,9.5,11.2,86.56,2.0,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.3,#,2.3,#,3.2,#,20.0,#,17000.0,,
97,1210040002,1982,1210040,12,1,52,1982,422,1500.0,2,1,0.4,2.0,,,,15.5,12.5,97.04,2.1,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.7,#,4.2,#,26.0,,,,
98,1210040003,1982,1210040,12,1,52,1982,422,1700.0,2,1,0.4,2.0,,,,13.5,12.5,99.76,2.15,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,2.4,#,3.7,#,20.0,,,,
99,1210040004,1982,1210040,12,1,52,1982,511,900.0,2,1,0.3,2.0,,,,24.0,19.5,68.9,1.8,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.6,#,1.7,#,2.9,#,21.0,#,24000.0,,
100,1210040005,1982,1210040,12,1,52,1982,511,1530.0,2,1,0.3,2.0,,,,28.3,20.0,68.14,1.8,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.0,#,1.5,#,2.6,#,17.0,,,,
101,1210040006,1982,1210040,12,1,52,1982,511,1750.0,2,1,0.3,2.0,,,,24.0,20.0,68.14,1.8,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.3,#,2.4,#,3.1,#,10.0,,,,
102,1210040007,1982,1210040,12,1,52,1982,608,910.0,2,1,0.2,2.0,,,,24.1,21.0,48.91,1.3,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.9,#,3.0,#,3.1,#,21.0,#,33000.0,,
103,1210040008,1982,1210040,12,1,52,1982,608,1430.0,2,1,0.2,2.0,,,,30.5,24.0,48.91,1.3,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,4.4,#,4.0,#,30.0,,,,
104,1210040009,1982,1210040,12,1,52,1982,608,1640.0,2,1,0.2,2.0,,,,27.3,24.5,48.31,1.3,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.4,#,3.7,#,4.1,#,26.0,,,,
105,1210040010,1982,1210040,12,1,52,1982,706,1030.0,2,1,0.2,4.0,,,,25.5,23.5,33.88,1.0,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.8,#,2.1,#,3.5,#,13.0,#,24000.0,,
106,1210040011,1982,1210040,12,1,52,1982,706,1350.0,2,1,0.2,4.0,,,,25.7,24.0,36.99,1.05,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.1,#,3.5,#,4.9,#,13.0,,,,
107,1210040012,1982,1210040,12,1,52,1982,706,1800.0,2,1,0.2,4.0,,,,22.8,23.5,38.05,1.1,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.5,#,2.9,#,3.8,#,17.0,,,,
108,1210040013,1982,1210040,12,1,52,1982,817,1000.0,2,1,0.5,4.0,,,,28.0,22.0,124.58,2.8,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.4,#,2.9,#,6.6,#,73.0,#,33000.0,,
109,1210040014,1982,1210040,12,1,52,1982,817,1400.0,2,1,0.5,9.0,,,,26.0,22.3,136.98,2.87,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.1,#,1.1,#,3.8,#,40.0,,,,
110,1210040015,1982,1210040,12,1,52,1982,817,1800.0,2,1,0.5,4.0,,,,24.0,21.8,143.49,2.92,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.1,#,0.9,#,3.7,#,44.0,,,,
111,1210040016,1982,1210040,12,1,52,1982,907,910.0,2,1,0.4,4.0,,,,22.4,21.0,111.43,2.1,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,2.0,#,4.5,#,28.0,#,240000.0,,
112,1210040017,1982,1210040,12,1,52,1982,907,1500.0,2,1,0.4,4.0,,,,28.5,24.5,113.27,2.13,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.5,#,1.6,#,3.4,#,21.0,,,,
113,1210040018,1982,1210040,12,1,52,1982,907,1740.0,2,1,0.4,4.0,,,,26.0,22.5,113.27,2.13,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.7,#,1.4,#,3.3,#,19.0,,,,
114,1210040019,1982,1210040,12,1,52,1982,1012,915.0,2,1,0.5,2.0,,,,21.5,16.5,156.51,2.55,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.8,#,1.2,#,3.6,#,28.0,#,33000.0,,
115,1210040020,1982,1210040,12,1,52,1982,1012,1420.0,2,1,0.5,2.0,,,,26.5,16.9,156.51,2.55,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.9,#,1.2,#,4.0,#,37.0,,,,
116,1210040021,1982,1210040,12,1,52,1982,1012,1700.0,2,1,0.5,2.0,,,,21.6,17.0,156.51,2.55,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.9,#,1.4,#,3.6,#,29.0,,,,
117,1210040022,1982,1210040,12,1,52,1982,1109,920.0,2,1,0.5,4.0,,,,16.0,15.5,,2.5,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.7,#,1.7,#,3.3,#,11.0,#,24000.0,,
118,1210040023,1982,1210040,12,1,52,1982,1109,1350.0,2,1,0.5,4.0,,,,15.2,15.5,,2.5,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.9,#,1.8,#,3.7,#,12.0,,,,
119,1210040024,1982,1210040,12,1,52,1982,1109,1640.0,2,1,0.5,4.0,,,,16.0,15.0,,2.5,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.8,#,1.8,#,3.7,#,10.0,,,,
120,1210040025,1982,1210040,12,1,52,1982,1207,1000.0,2,1,0.4,2.0,,,,5.5,6.0,71.02,2.1,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.6,#,8.7,#,100.0,#,24000.0,,
121,1210040026,1982,1210040,12,1,52,1982,1207,1200.0,2,1,0.4,2.0,,,,8.0,7.4,73.98,2.14,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.4,#,9.0,#,110.0,,,,
122,1210040027,1982,1210040,12,1,52,1982,1207,1400.0,2,1,0.4,2.0,,,,9.0,7.5,76.24,2.17,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.1,#,7.9,#,93.0,,,,
123,1210040028,1982,1210040,12,1,52,1983,105,900.0,2,1,0.2,4.0,,,,2.0,4.6,47.71,1.25,#,30.0,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,1.4,#,2.8,#,6.0,#,7900.0,,
124,1210040029,1982,1210040,12,1,52,1983,105,1430.0,2,1,0.2,2.0,,,,11.0,6.3,48.31,1.26,#,30.0,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,1.6,#,2.9,#,6.0,,,,
125,1210040030,1982,1210040,12,1,52,1983,105,1715.0,2,1,0.2,2.0,,,,7.8,5.7,48.91,1.27,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,2.7,#,3.7,#,6.0,,,,
126,1210040031,1982,1210040,12,1,52,1983,201,930.0,2,1,0.2,4.0,,,,4.0,4.6,43.03,1.2,#,30.0,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,3.2,#,4.4,#,14.0,#,7900.0,,
127,1210040032,1982,1210040,12,1,52,1983,201,1400.0,2,1,0.2,4.0,,,,8.6,6.5,46.51,1.25,#,30.0,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,2.6,#,4.2,#,15.0,,,,
128,1210040033,1982,1210040,12,1,52,1983,201,1730.0,2,1,0.2,4.0,,,,6.0,5.0,47.71,1.25,#,30.0,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,2.8,#,4.6,#,10.0,,,,
129,1210040034,1982,1210040,12,1,52,1983,303,930.0,2,1,0.2,2.0,,,,8.0,7.5,45.92,1.2,,,1200152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.6,#,2.9,#,5.4,#,7.0,#,7900.0,,
130,1210040035,1982,1210040,12,1,52,1983,303,1500.0,2,1,0.2,2.0,,,,15.0,11.0,45.92,1.2,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.8,#,3.0,#,5.9,#,12.0,,,,
131,1210040036,1982,1210040,12,1,52,1983,303,1730.0,2,1,0.2,2.0,,,,11.0,10.5,47.11,1.2,,,1200152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.5,#,2.6,#,5.8,#,11.0,,,,
132,1210050001,1982,1210050,12,1,53,1982,422,950.0,2,1,0.6,9.0,,,,10.0,12.5,121.43,3.3,,,1200153,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.1,#,3.0,#,3.5,#,53.0,#,17000.0,,
133,1210050002,1982,1210050,12,1,53,1982,422,1435.0,2,1,0.6,2.0,,,,16.0,13.5,,3.4,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.9,#,2.0,#,3.2,#,33.0,,,,
134,1210050003,1982,1210050,12,1,53,1982,422,1700.0,2,1,0.7,2.0,,,,14.0,13.8,31.33,3.95,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.9,#,2.4,#,3.2,#,41.0,,,,
135,1210050004,1982,1210050,12,1,53,1982,511,935.0,2,1,0.7,2.0,,,,26.5,21.0,111.02,3.6,,,1200153,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.7,#,2.1,#,3.1,#,16.0,#,33000.0,,
136,1210050005,1982,1210050,12,1,53,1982,511,1440.0,2,1,0.6,2.0,,,,29.5,22.0,34.56,3.05,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.2,#,2.0,#,3.4,#,15.0,,,,
137,1210050006,1982,1210050,12,1,53,1982,511,1700.0,2,1,0.6,2.0,,,,25.0,22.0,31.33,3.2,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.3,#,2.3,#,3.2,#,12.0,,,,
138,1210050007,1982,1210050,12,1,53,1982,608,930.0,2,1,0.6,2.0,,,,26.6,21.1,103.46,3.4,,,1200153,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,6.8,#,3.0,#,3.5,#,18.0,#,49000.0,,
139,1210050008,1982,1210050,12,1,53,1982,608,1430.0,2,1,0.6,2.0,,,,30.2,22.7,,3.1,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.2,#,2.2,#,3.0,#,11.0,,,,
140,1210050009,1982,1210050,12,1,53,1982,608,1700.0,2,1,0.6,2.0,,,,28.0,22.0,,3.4,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.2,#,2.3,#,2.2,#,10.0,,,,
141,1210050010,1982,1210050,12,1,53,1982,706,940.0,2,1,0.7,4.0,,,,24.2,23.6,47.59,3.5,,,1200153,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.7,#,3.1,#,4.3,#,18.0,#,49000.0,,
142,1210050011,1982,1210050,12,1,53,1982,706,1440.0,2,1,0.7,4.0,,,,25.0,24.4,25.5,3.55,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.4,#,3.6,#,4.3,#,13.0,,,,
143,1210050012,1982,1210050,12,1,53,1982,706,1740.0,2,1,0.7,4.0,,,,24.0,24.0,26.89,3.6,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.8,#,3.7,#,4.5,#,16.0,,,,
144,1210050013,1982,1210050,12,1,53,1982,817,1000.0,2,1,0.6,4.0,,,,25.5,23.0,123.79,3.3,,,1200153,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.9,#,0.6,#,4.1,#,52.0,#,49000.0,,
145,1210050014,1982,1210050,12,1,53,1982,817,1400.0,2,1,0.6,9.0,,,,25.0,23.5,62.33,3.3,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,1.8,#,3.7,#,30.0,,,,
146,1210050015,1982,1210050,12,1,53,1982,817,1800.0,2,1,0.8,4.0,,,,24.5,23.2,125.13,4.15,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.2,#,1.6,#,3.5,#,19.0,,,,
147,1210050016,1982,1210050,12,1,53,1982,907,910.0,2,1,0.8,4.0,,,,24.0,22.0,149.39,4.1,,,1200153,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,1.3,#,3.5,#,15.0,#,240000.0,,
148,1210050017,1982,1210050,12,1,53,1982,907,1400.0,2,1,0.6,4.0,,,,28.5,23.5,138.68,3.35,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.4,#,0.9,#,3.3,#,21.0,,,,
149,1210050018,1982,1210050,12,1,53,1982,907,1700.0,2,1,0.6,4.0,,,,25.8,22.5,41.54,3.4,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,#,1.1,#,2.8,#,15.0,,,,
